date,concordance
1999,كنا ذلك الرجل المقصر ونعترف بتقصيرنا ونجاحات هذا الرجل كما تعكس ايضا كيف 
1999,سلطان بن عبدالعزيز الرجل الذي جمعتني به 
1999,بين الرجل والأنثى من غير زواج او قبل 
1999,الزواج من قبل ويستثنى من ذلك الرجل الذي 
1999,شخصية الرجل فصار كريما سخيا 
1999,في بحيرة الحكير السياحية الهابي لاند في دهشة شديدة أخذ الزوار يراقبون تحركات الرجل العملاق الكاوبوي لقد كان أشبه بالمارد في ضخامة جسمه وارتفاع طوله أما مشيته وحركته فهي غريبة وعجيبة فعندما يبدأ في التحرك يبدو كالإنسان الآلي والذي الضخامة وهذا الارتفاع في الطول اكتسب الرجل مداعبتها ومصافحتها فلا يخطو الرجل العملاق يشارك الرجل العملاق الأطفال ألعابهم توطدت الصداقة بينه وبينهم وأصبح الرجل 
1999,الرجل الذي يعمل ليلا ونهارا ويجد هذه 
1999,الرجل كحكم لكني عاصرت هذا الرجل كمتفرج 
1999,الرجل الذي اعرفه عن كثب بسلوكه الرفيع 
1999,محاولة لرد جميل هذا الرجل تجاه الشباب 
1999,إلغاء طريقة التجمع والأخذ بنظام الذهاب والإياب قال الاستاذ ابراهيم حجازي الناقد الرياضي المعروف رئيس تحرير مجلة الاهرام الرياضي المصري بأن اطلاق اسم الراحل الامير فيصل بن فهد رحمه الله على البطولات العربية لكرة القدم هو اقل شيء يقدم لهذا الرجل تخليدا لاسم رجل اعطى بلا حدود للرياضة العربية جميعها وطالب بعدم اقامة البطولات العربية لكرة القدم بطريقة التجمع مناديا اقامتها بنظام اللعب بين 
1999,نحقق شيئا مما كان يصبو اليه ذلك الرجل 
1999,وكل ما قيل في حق هذا الرجل فهو قليل 
1999,اختيار سلطان لرئاسة الاتحاد العربي اختيار الرجل المناسب في المكان المناسب الدمام سامي اليوسف وصف صاحب السمو الملكي الأمير وليد بن بدر عضو مجلس ادارة الاتحاد السعودي لكرة القدم ترشيح الرئيس العام لرعاية الشباب صاحب السمو الملكي الأمير سلطان بن فهد بن عبدالعزيز لمنصب رئيس الاتحاد العربي لكرة القدم والالعاب الرياضية خلفا للفقيد الامير فيصل بن فهد رحمه الله بقول انه الرجل المناسب في المكان 
1999,للاهلاويين ان يحافظوا على هذا الرجل وألا 
1999,مايقدمه هذا الرجل من دعم شخصي لرياضة 
1999,هذا الرجل في الحياة لاستبد بكثير من هذا الرجل وسواه ممن عرفنا قد يحدث 
1999,مؤسف ومحزن لما نعرفه عن هذا الرجل المتزن الرجل ولو حاولنا استعراض بعض الأسماء 
1999,الخلود ولا استطيع أن اصف حب هذا الرجل 
1999,الرجل الذي شمل الكثير الكثير برعايته وعطفه 
1999,عرك هذا الرجل الذي اتى بخلفية عسكرية وهي في تنفيذ العمل لكن عزاءنا بان هذا الرجل 
1999,وتزداد مساحة اعجابي وتقديري لهذا الرجل 
1999,هذا الرجل تجاه ناديه وما قدمه لهذا الكيان هذا الرجل الذي عشق العلم والثقافة حتى 
1999,تعاطف مع سموه الرجل الخلوق والمهذب 
1999,لكنهم يتفقون على أن هذا الرجل هوصانع أمجاد 
1999,قدم لي وللهلال كل التسهيلات وللحق الرجل 
1999,الاحديين الذي ينصفون الرجل ويثمنون 
1999,اركان الرياضة العربية اجمع فسموه كان الرجل 
1999,أعمال أمير الشباب ستظل شاهدة على عصره جدة عبدالخالق الزهراني بنبرات صوت حزينة قال الشيخ امين ابو الحسن عضو شرف نادي الاتحاد عن فقد امير الإنسانية أمير الشباب فيصل بن فهد نحن مؤمنون بقضاء الله وقدره ولا نملك إلا الصبر واحتساب الأجر من عند الله سبحانه وتعالى وقد ترك رحيل اميرنا وحبيبنا فيصل ألما وحسرة كبيرة في النفوس كيف لا وهو ذلك الرجل الشهم الذي اسس ورعى الرياضة والشباب العربي فترات طويلة 
1999,ان الرجل متحمس ولديه ميزة قد تفوق المدرب الصويان ووقفته الصادقة معي شخصيا وهذ الرجل لن 
1999,والمحبين لفيصل بن فهد الرجل والمنهج 
1999,تواصل هذا الرجل مع اهل القصيم الذين يكنون 
1999,الأمير الراحل رجل عظيم بكل ما تحمله الكلمة من معنى عبر الشيخ عيسى بن راشد ال خليفة رئيس المؤسسة العامة للشباب والرياضة في دولة البحرين عن عميق حزنه لفقدان هذا الرجل العظيم وقال عنه ان هذا الانسان عظيم لقد فقدنا رجلا قدم للرياضة والشباب في العالم الكثير من خلال عضويته في اللجنة الاولمبية الدولية ومن خلال نشاطه وعمله الدؤوب ومن خلال عمله في الاتحاد العربي حيث قدم الدعم الكبير هذا الرجل رجل 
1999,ابا الخيل الذي اعتبره الرجل المخلص والقادر 
1999,الأمير فيصل بن فهد كان يكافح ويقاتل من أجل البطولات العربية واستمرارها اكد د بسام هارون مدير الدورة العربية التاسعة لالعاب دورة الحسين والذي يشغل عضو اللجنة الفنية بالاتحاد العربي لكرة القدم باننا لايمكن ان ننسى صاحب السمو الملكي الأمير فيصل بن فهد ونحن في هذه البطولة وهو الرجل الذي كان يكافح ويقاتل من اجل البطولات العربية واستمرارها وقال كان من الطبيعي ان يقوم الاهلي بوضع هذه 
